order_id,ship_service_level,ship_city,ship_state,ship_postal_code,ship_country,courier_status,fulfilled_by
406-8787590-1135509,Expedited,Hyderabad,TELANGANA,500084.0,IN,Shipped,
402-8172088-6420351,Expedited,CHANDAUSI,UTTAR PRADESH,244412.0,IN,Shipped,
404-7706477-6407538,Expedited,GHAZIABAD,UTTAR PRADESH,201007.0,IN,Shipped,
407-1907708-3733940,Standard,PUNE,MAHARASHTRA,411031.0,IN,,Easy Ship
402-2219381-7284368,Standard,NAVI MUMBAI,MAHARASHTRA,400614.0,IN,Shipped,Easy Ship
171-5952921-7703502,Standard,INDORE,MADHYA PRADESH,452002.0,IN,Shipped,Easy Ship
171-0747912-3905140,Expedited,THANE,MAHARASHTRA,401107.0,IN,Shipped,
408-3035999-7546721,Expedited,VIJAYAWADA,ANDHRA PRADESH,520007.0,IN,Shipped,
402-4308137-1357905,Expedited,PARIA,BIHAR,811211.0,IN,Shipped,
405-7183404-2692343,Expedited,KOLKATA,WEST BENGAL,700094.0,IN,Shipped,
171-7201899-2895507,Standard,KALYANI,WEST BENGAL,741235.0,IN,Shipped,Easy Ship
407-4849240-0441911,Expedited,MANGALURU,KARNATAKA,575006.0,IN,Shipped,
171-4350458-8824366,Expedited,VASAI VIRAR,MAHARASHTRA,401202.0,IN,Shipped,
403-7551986-7274742,Standard,PUNE,MAHARASHTRA,411052.0,IN,Shipped,Easy Ship
406-1940843-3414745,Standard,Ujjain,MADHYA PRADESH,456010.0,IN,Shipped,Easy Ship
407-5479626-3058708,Expedited,ALLAHABAD,UTTAR PRADESH,211013.0,IN,Shipped,
404-9322154-3420326,Standard,KALYAN,MAHARASHTRA,421306.0,IN,Shipped,Easy Ship
171-3501729-7657109,Standard,BENGALURU,KARNATAKA,560045.0,IN,Shipped,Easy Ship
403-3290167-5671530,Expedited,NAVI MUMBAI,MAHARASHTRA,400614.0,IN,Cancelled,
407-2100210-6513115,Expedited,DEHRADUN,UTTARAKHAND,248001.0,IN,Shipped,
404-8308138-0192363,Standard,CHALAKUDY,KERALA,680684.0,IN,Shipped,Easy Ship
407-6956471-1005139,Standard,GURGAON,HARYANA,122001.0,IN,Shipped,Easy Ship
404-1028374-5050734,Standard,INDORE,MADHYA PRADESH,452003.0,IN,Shipped,Easy Ship
403-3996923-8430727,Expedited,FARIDABAD,HARYANA,121007.0,IN,Shipped,
402-5840374-6320355,Expedited,GHAZIABAD,UTTAR PRADESH,201010.0,IN,Cancelled,
405-7304791-1190733,Expedited,CHENNAI,TAMIL NADU,600130.0,IN,Shipped,
404-1206883-4795534,Expedited,TENKASI,TAMIL NADU,627811.0,IN,Cancelled,
403-3640134-5781932,Expedited,MUMBAI,MAHARASHTRA,400071.0,IN,Shipped,
403-7656221-1153166,Expedited,SALEM,TAMIL NADU,636001.0,IN,Cancelled,
402-0588894-8733159,Standard,GUWAHATI,ASSAM,781003.0,IN,Shipped,Easy Ship
404-8492940-7937152,Expedited,NEW DELHI,DELHI,110019.0,IN,Cancelled,
404-4825355-9689169,Expedited,KOLLAM,KERALA,691502.0,IN,Shipped,
406-3634801-8686766,Expedited,CUTTACK,ODISHA,753001.0,IN,Shipped,
404-2301073-1008355,Expedited,JODHPUR,RAJASTHAN,342005.0,IN,Shipped,
407-8430144-7068327,Standard,KAILASAGIRI,TAMIL NADU,635808.0,IN,,Easy Ship
402-0620188-2330728,Expedited,MUMBAI,MAHARASHTRA,400037.0,IN,Shipped,
405-7807308-2056301,Expedited,KUNNATHUR,KERALA,690540.0,IN,Shipped,
406-5500603-0939509,Expedited,"BARRACKPORE , KOLKATA",WEST BENGAL,700120.0,IN,Shipped,
405-4326997-2441161,Expedited,Thane,MAHARASHTRA,400606.0,IN,Shipped,
403-3054477-5137132,Expedited,BENGALURU,KARNATAKA,560077.0,IN,Shipped,
408-0090099-1367503,Expedited,HYDERABAD,TELANGANA,500055.0,IN,Shipped,
406-8580784-1915542,Expedited,Ujjain,MADHYA PRADESH,456010.0,IN,Shipped,
404-4527749-4337126,Standard,THALASSERY,KERALA,670103.0,IN,Shipped,Easy Ship
405-3615679-7330723,Expedited,NEW DELHI,DELHI,110060.0,IN,Shipped,
403-8359153-9169127,Standard,HYDERABAD,TELANGANA,500086.0,IN,Shipped,Easy Ship
403-4337001-1025153,Expedited,HYDERABAD,TELANGANA,500086.0,IN,Shipped,
405-9933419-6459526,Expedited,Jorhat,ASSAM,785616.0,IN,Shipped,
403-7101605-7437925,Standard,JAIPUR,RAJASTHAN,302017.0,IN,Shipped,Easy Ship
403-9561381-6495531,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
403-7443134-5489905,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
403-5395960-7699568,Standard,BENGALURU,KARNATAKA,560066.0,IN,Shipped,Easy Ship
407-7911215-1310720,Standard,HYDERABAD,TELANGANA,500019.0,IN,Shipped,Easy Ship
403-0878631-1891564,Standard,GAGRET,HIMACHAL PRADESH,177201.0,IN,Shipped,Easy Ship
407-3853315-0826767,Standard,HYDERABAD,TELANGANA,500019.0,IN,Shipped,Easy Ship
408-4176114-0276301,Expedited,FARIDABAD,HARYANA,121002.0,IN,Shipped,
408-5843195-7468346,Standard,CHAGALLU,ANDHRA PRADESH,534342.0,IN,Shipped,Easy Ship
404-4150716-2567532,Standard,KOLKATA,WEST BENGAL,700001.0,IN,Shipped,Easy Ship
404-0243182-6807556,Expedited,JODHPUR,RAJASTHAN,342005.0,IN,Shipped,
406-2076252-7788357,Expedited,COIMBATORE,TAMIL NADU,641016.0,IN,Shipped,
405-2464566-7973937,Expedited,COIMBATORE,TAMIL NADU,641012.0,IN,Shipped,
404-7810121-8609912,Standard,HYDERABAD,TELANGANA,500065.0,IN,Shipped,Easy Ship
404-7643552-4467517,Expedited,HYDERABAD,TELANGANA,500065.0,IN,Shipped,
403-2524745-9474763,Standard,BENGALURU,KARNATAKA,560062.0,IN,Shipped,Easy Ship
404-2019869-6892301,Expedited,MUMBAI,MAHARASHTRA,400076.0,IN,Unshipped,
404-7747860-2676363,Standard,CHENNAI,TAMIL NADU,600008.0,IN,Shipped,Easy Ship
407-5410329-7929938,Standard,DIMAPUR,NAGALAND,797112.0,IN,,Easy Ship
403-3881468-7654714,Expedited,NEW DELHI,DELHI,110016.0,IN,Shipped,
406-0371796-1893146,Expedited,"RAIGARH, Navi Mumbai",MAHARASHTRA,410210.0,IN,Shipped,
403-2951319-1133948,Standard,mumbai,MAHARASHTRA,400092.0,IN,,Easy Ship
404-1651574-6111501,Standard,MUMBAI,MAHARASHTRA,400102.0,IN,Shipped,Easy Ship
171-4065306-3525133,Standard,AHMEDABAD,Gujarat,380015.0,IN,Shipped,Easy Ship
405-5476768-0661117,Expedited,Thane,MAHARASHTRA,400607.0,IN,Unshipped,
405-5387657-7817953,Expedited,HYDERABAD,TELANGANA,500032.0,IN,Shipped,
404-0681296-0457909,Standard,HYDERABAD,TELANGANA,500049.0,IN,Shipped,Easy Ship
402-3174740-9573900,Expedited,RAIGARH,CHHATTISGARH,496001.0,IN,Shipped,
406-8042519-3060309,Expedited,RAJPURA,PUNJAB,140401.0,IN,Shipped,
171-0729327-4950736,Expedited,GURUGRAM,HARYANA,122004.0,IN,Shipped,
403-7861199-3922754,Expedited,CHENNAI,TAMIL NADU,600122.0,IN,Shipped,
406-0943863-4730738,Expedited,BENGALURU,KARNATAKA,560061.0,IN,Shipped,
171-2219773-0297131,Expedited,UNNAO,UTTAR PRADESH,209867.0,IN,Shipped,
406-5869516-0698715,Standard,MUMBAI,MAHARASHTRA,400066.0,IN,,Easy Ship
406-7945231-6715515,Expedited,DAHIVADI,MAHARASHTRA,415508.0,IN,Shipped,
406-7484563-3494758,Expedited,BENGALURU,KARNATAKA,560030.0,IN,Shipped,
171-8398604-7349966,Standard,HYDERABAD,TELANGANA,500036.0,IN,Shipped,Easy Ship
408-8272202-8443561,Standard,UTHAMAPALAYAM,TAMIL NADU,625533.0,IN,Shipped,Easy Ship
406-9832719-2815540,Expedited,ADALAJ,Gujarat,382421.0,IN,Shipped,
407-9775330-2853146,Expedited,BENGALURU,KARNATAKA,560064.0,IN,Shipped,
404-6929805-5024323,Standard,MUMBAI,MAHARASHTRA,400042.0,IN,Shipped,Easy Ship
404-1887270-8565116,Expedited,MUMBAI,MAHARASHTRA,400042.0,IN,Shipped,
404-4696315-6541939,Standard,BENGALURU,KARNATAKA,560035.0,IN,Shipped,Easy Ship
404-5655383-8901943,Standard,HUBBALLI,KARNATAKA,580024.0,IN,Shipped,Easy Ship
403-8178375-1132343,Expedited,REIS MAGOS,GOA,403114.0,IN,Shipped,
408-1884844-3281108,Expedited,HYDERABAD,TELANGANA,500035.0,IN,Shipped,
405-8509165-5765112,Expedited,BENGALURU,KARNATAKA,560066.0,IN,Shipped,
402-7068127-3313958,Standard,KOLKATA,WEST BENGAL,700008.0,IN,,Easy Ship
403-3637412-2598720,Expedited,Range reddy dist,TELANGANA,500091.0,IN,Shipped,
403-9016740-0450703,Expedited,SOMVARPET,KARNATAKA,571236.0,IN,Shipped,
402-4866978-9509163,Standard,KOLKATA,WEST BENGAL,700008.0,IN,,Easy Ship
408-8238764-8029943,Standard,UTHAMAPALAYAM,TAMIL NADU,625533.0,IN,,Easy Ship
402-4912454-0537918,Expedited,AURANGABAD,MAHARASHTRA,431001.0,IN,Shipped,
405-7074018-4797950,Expedited,NEW DELHI,DELHI,110063.0,IN,Shipped,
171-6772892-4644365,Expedited,PATNA,BIHAR,800020.0,IN,Shipped,
405-9525564-6969916,Expedited,ZIRAKPUR,PUNJAB,140603.0,IN,Shipped,
407-4353941-5733130,Expedited,NEW DELHI,DELHI,110009.0,IN,Shipped,
404-0179052-5522729,Standard,JOWAI,MEGHALAYA,793150.0,IN,Shipped,Easy Ship
408-7460023-9588336,Expedited,Mumbai,MAHARASHTRA,400066.0,IN,Shipped,
402-6809813-6553952,Standard,JAIPUR,RAJASTHAN,302019.0,IN,,Easy Ship
407-4269727-9026765,Expedited,GREATER NOIDA,UTTAR PRADESH,201310.0,IN,Shipped,
408-0835807-2146751,Expedited,BENGALURU,KARNATAKA,560073.0,IN,Cancelled,
406-5618185-9168307,Standard,BENGALURU,KARNATAKA,560048.0,IN,Shipped,Easy Ship
171-9064297-7422709,Expedited,VADODARA,Gujarat,390004.0,IN,Shipped,
404-9513005-9277939,Standard,PATNA,BIHAR,803213.0,IN,,Easy Ship
408-0700380-0892353,Expedited,"Khadki,pune",MAHARASHTRA,411003.0,IN,Shipped,
406-8830811-7185132,Expedited,Hyderabad,TELANGANA,500018.0,IN,Shipped,
403-1433551-8384300,Expedited,NEW DELHI,DELHI,110089.0,IN,Shipped,
171-3205974-9237911,Expedited,BENGALURU,KARNATAKA,560056.0,IN,Shipped,
402-7373970-1140364,Expedited,Sibsagar,ASSAM,785697.0,IN,Shipped,
408-6372511-8098752,Standard,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,Shipped,Easy Ship
408-3254081-9652310,Standard,CHENNAI,TAMIL NADU,600087.0,IN,Shipped,Easy Ship
402-2149389-7996317,Standard,JAMMU,JAMMU & KASHMIR,180002.0,IN,Shipped,Easy Ship
408-3905448-2460359,Standard,Belthara Road,UTTAR PRADESH,221715.0,IN,Shipped,
405-2079350-4053901,Expedited,balumath,JHARKHAND,829202.0,IN,Shipped,
408-1240280-9945104,Expedited,BENGALURU,KARNATAKA,560090.0,IN,Shipped,
405-9031408-0833908,Expedited,PANDHARKAODA,MAHARASHTRA,445302.0,IN,Shipped,
403-5333934-3695529,Expedited,THIRUTHANGAL,TAMIL NADU,626130.0,IN,Shipped,
408-1105415-7087504,Expedited,Navi mumbai,MAHARASHTRA,410206.0,IN,Shipped,
405-4024863-4662700,Expedited,PUNE,MAHARASHTRA,411006.0,IN,Shipped,
171-9386161-3905103,Standard,BENGALURU,KARNATAKA,560097.0,IN,Shipped,Easy Ship
402-4061101-6185956,Expedited,BENGALURU,KARNATAKA,560004.0,IN,Shipped,
405-8360455-5749114,Standard,BAGESHWAR,UTTARAKHAND,263642.0,IN,Shipped,Easy Ship
403-1335978-2410748,Standard,NELLORE,ANDHRA PRADESH,524004.0,IN,Shipped,Easy Ship
407-1678063-0801118,Standard,PERIYAKULAM,TAMIL NADU,625601.0,IN,Shipped,Easy Ship
404-8946001-6758735,Standard,Mumbai,MAHARASHTRA,400064.0,IN,Shipped,Easy Ship
408-0714588-2130769,Standard,CHENNAI,TAMIL NADU,600130.0,IN,Shipped,Easy Ship
406-4560809-6611565,Expedited,VIJAYAWADA,ANDHRA PRADESH,520007.0,IN,Shipped,
403-4733659-0379507,Expedited,BENGALURU,KARNATAKA,560068.0,IN,Shipped,
406-2426973-3724350,Expedited,BANGALORE,KARNATAKA,560058.0,IN,Shipped,
407-6277675-9221107,Standard,NEW TOWN,WEST BENGAL,700136.0,IN,,Easy Ship
405-4872323-3589150,Expedited,GURGAON,HARYANA,122001.0,IN,Shipped,
171-5595369-4058709,Expedited,DINANAGAR,PUNJAB,143531.0,IN,Shipped,
408-1610688-3925143,Standard,HYDERABAD,TELANGANA,500043.0,IN,Shipped,Easy Ship
408-2097150-8734762,Standard,BANGALORE,KARNATAKA,560076.0,IN,Shipped,Easy Ship
406-6828243-7323527,Standard,MUMBAI,MAHARASHTRA,400024.0,IN,Shipped,Easy Ship
403-9862448-0187543,Standard,BENGALURU,KARNATAKA,560064.0,IN,Shipped,Easy Ship
405-0723801-3397156,Standard,IMPHAL,MANIPUR,795001.0,IN,Shipped,Easy Ship
408-6276355-3968334,Expedited,ANANTAPUR,ANDHRA PRADESH,515001.0,IN,Shipped,
408-5104746-3827538,Standard,ANANTAPUR,ANDHRA PRADESH,515001.0,IN,Shipped,Easy Ship
404-4780343-2701117,Standard,BENGALURU,KARNATAKA,560072.0,IN,,Easy Ship
402-3282918-8590716,Expedited,BHIWANDI,MAHARASHTRA,421302.0,IN,Shipped,
402-9519297-6678736,Standard,SRINAGAR,JAMMU & KASHMIR,190019.0,IN,Shipped,Easy Ship
402-6110315-5453167,Standard,VIJAY PORE,JAMMU & KASHMIR,184120.0,IN,Shipped,Easy Ship
407-0918678-4759569,Expedited,bhopal,MADHYA PRADESH,462041.0,IN,Shipped,
403-0135589-7370738,Standard,BAGALKOT,KARNATAKA,587101.0,IN,Shipped,Easy Ship
405-3913484-4705925,Standard,MUMBAI,MAHARASHTRA,400060.0,IN,,Easy Ship
171-8441071-3433111,Standard,Ambedkar Nagar,UTTAR PRADESH,224168.0,IN,Shipped,Easy Ship
171-8249515-2399547,Expedited,Ambedkar Nagar,UTTAR PRADESH,224168.0,IN,Shipped,
403-6366648-5103516,Expedited,LUCKNOW,UTTAR PRADESH,226025.0,IN,Shipped,
407-3169424-1361121,Expedited,HYDERABAD,TELANGANA,500049.0,IN,Shipped,
404-1515866-5200308,Expedited,PUNE,MAHARASHTRA,411060.0,IN,Shipped,
171-9522108-1173969,Expedited,KOLKATA,WEST BENGAL,700081.0,IN,Shipped,
408-2790191-5862730,Expedited,ANKLESHWAR,Gujarat,393002.0,IN,Shipped,
408-9146527-8705902,Standard,KOTTAYAM,KERALA,686010.0,IN,,Easy Ship
171-4806553-2496342,Expedited,BENGALURU,KARNATAKA,560035.0,IN,Shipped,
403-4127755-0171500,Standard,KOLKATA,WEST BENGAL,700065.0,IN,Shipped,Easy Ship
407-7784579-1483563,Expedited,Pune,MAHARASHTRA,411015.0,IN,Shipped,
407-3814356-4227546,Standard,Pune,MAHARASHTRA,411015.0,IN,Shipped,Easy Ship
403-5127123-9851552,Expedited,AGRA,UTTAR PRADESH,283119.0,IN,Shipped,
405-6366221-0873921,Expedited,VADODARA,Gujarat,390022.0,IN,Shipped,
402-7019732-1724369,Expedited,MUMBAI,MAHARASHTRA,400050.0,IN,Shipped,
404-0018046-7291515,Standard,UNJHA,Gujarat,384170.0,IN,Shipped,Easy Ship
402-9454391-9917100,Expedited,NAGPUR,MAHARASHTRA,440009.0,IN,Shipped,
404-9015442-5715565,Expedited,GHAZIABAD,UTTAR PRADESH,201007.0,IN,Cancelled,
408-3129885-1322744,Standard,HYDERABAD,TELANGANA,500020.0,IN,Shipped,Easy Ship
402-6018670-5409109,Expedited,HYDERABAD,TELANGANA,500047.0,IN,Shipped,
403-1624965-8776348,Standard,COIMBATORE,TAMIL NADU,641048.0,IN,Shipped,Easy Ship
408-1403345-5721157,Standard,MADURAI,TAMIL NADU,625014.0,IN,Shipped,
171-0385201-1509101,Expedited,Jagdalpur,CHHATTISGARH,494001.0,IN,Shipped,
171-8939433-5042727,Expedited,JAMSHEDPUR,JHARKHAND,831013.0,IN,Shipped,
406-7969172-3059551,Expedited,KALYAN (East),MAHARASHTRA,421306.0,IN,Shipped,
405-5776471-4255533,Expedited,VENGATHUR,TAMIL NADU,602002.0,IN,Shipped,
405-3617289-2681147,Expedited,Chennai,TAMIL NADU,600061.0,IN,Shipped,
406-7654614-1204342,Standard,MUMBAI,MAHARASHTRA,400104.0,IN,Shipped,Easy Ship
408-2733726-1391568,Standard,UTHAMAPALAYAM,TAMIL NADU,625533.0,IN,,Easy Ship
407-7105122-1969921,Expedited,RAIA,GOA,403720.0,IN,Shipped,
405-1097554-3762718,Expedited,KOLHAPUR,MAHARASHTRA,416008.0,IN,Shipped,
402-2298409-8489120,Expedited,MUMBAI,MAHARASHTRA,400050.0,IN,Cancelled,
403-6986289-9281901,Standard,VERNA,GOA,403722.0,IN,Shipped,Easy Ship
403-0846160-2707554,Expedited,NANDIVARAM GUDUVANCHERI,TAMIL NADU,603202.0,IN,Shipped,
402-7579107-1117900,Expedited,CHANDIGARH,CHANDIGARH,160030.0,IN,Shipped,
406-1148066-8636312,Expedited,Chennai,TAMIL NADU,600041.0,IN,Shipped,
403-1863199-7555540,Standard,MUMBAI,MAHARASHTRA,400068.0,IN,,Easy Ship
171-0396266-1893907,Expedited,HYDERABAD,TELANGANA,500077.0,IN,Shipped,
171-9120451-1378746,Standard,JAMSHEDPUR,JHARKHAND,831013.0,IN,Shipped,Easy Ship
402-0005225-6041925,Standard,MANDIDEEP,MADHYA PRADESH,462046.0,IN,,Easy Ship
171-0339131-6083573,Standard,JAMSHEDPUR,JHARKHAND,831013.0,IN,Shipped,Easy Ship
402-1292723-2225913,Standard,Mumbai,MAHARASHTRA,400066.0,IN,Shipped,Easy Ship
407-8522645-5143520,Expedited,INDORE,MADHYA PRADESH,452010.0,IN,Shipped,
405-4504077-9816339,Standard,VIJAYAWADA,ANDHRA PRADESH,521130.0,IN,Shipped,Easy Ship
407-5308334-1041158,Standard,Okhaport,Gujarat,361350.0,IN,,Easy Ship
408-4740846-9868334,Expedited,ALLAHABAD,UTTAR PRADESH,212404.0,IN,Shipped,
403-0918889-8985958,Expedited,CHIKKAMAGALURU,KARNATAKA,577101.0,IN,Shipped,
406-5950545-3669967,Expedited,LUCKNOW,UTTAR PRADESH,226016.0,IN,Shipped,
404-9187126-2992301,Expedited,GHAZIABAD,UTTAR PRADESH,201007.0,IN,Shipped,
408-5931086-9506741,Expedited,BHARUCH,Gujarat,392001.0,IN,Unshipped,
403-5897770-0957946,Standard,NOIDA,UTTAR PRADESH,201301.0,IN,,Easy Ship
405-7478568-7526703,Standard,NEW DELHI,DELHI,110018.0,IN,Shipped,Easy Ship
403-6298748-2820312,Standard,CHIKKAMAGALURU,KARNATAKA,577101.0,IN,Shipped,Easy Ship
171-0821313-5561913,Standard,HAZARIBAGH,JHARKHAND,825301.0,IN,Shipped,Easy Ship
406-9865701-1847560,Expedited,RUDRAPUR,UTTARAKHAND,263145.0,IN,Shipped,
406-8326948-5970710,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Shipped,
405-6383322-9793153,Standard,HYDERABAD,TELANGANA,500086.0,IN,,Easy Ship
404-4163018-8402752,Expedited,GANDHINAGAR,Gujarat,382355.0,IN,Shipped,
404-6055063-3888356,Expedited,NEW DELHI,DELHI,110015.0,IN,Shipped,
408-1917958-6371544,Expedited,CHENNAI,TAMIL NADU,600116.0,IN,Shipped,
171-2411539-8367567,Standard,NEW DELHI,DELHI,110066.0,IN,Shipped,Easy Ship
402-4763164-6836353,Standard,Indore,MADHYA PRADESH,452010.0,IN,Shipped,Easy Ship
407-4627138-7662701,Expedited,BENGALURU,KARNATAKA,560037.0,IN,Unshipped,
404-5212455-2782706,Expedited,Mumbai,MAHARASHTRA,400103.0,IN,Shipped,
404-2109738-2586757,Expedited,Siliguri,WEST BENGAL,734426.0,IN,Shipped,
407-4179310-9950760,Expedited,BAMBOOFLAT,ANDAMAN & NICOBAR ,744107.0,IN,Shipped,
404-2639818-5009946,Expedited,BENGALURU,KARNATAKA,560076.0,IN,Shipped,
402-1569672-8236360,Standard,BHUBANESWAR,ODISHA,751003.0,IN,,Easy Ship
171-8644787-6527550,Standard,HYDERABAD,TELANGANA,502032.0,IN,,Easy Ship
404-3458414-0634754,Standard,CHERUTHURUTHI,KERALA,679531.0,IN,Shipped,Easy Ship
403-1757944-5033910,Expedited,GURUGRAM,HARYANA,122001.0,IN,Shipped,
408-9355326-6396338,Expedited,HALDIA,WEST BENGAL,721645.0,IN,Shipped,
404-7855135-4349163,Expedited,VARANASI,UTTAR PRADESH,221007.0,IN,Shipped,
407-9962496-1568355,Expedited,Tenkasi,TAMIL NADU,627855.0,IN,Shipped,
407-7982211-4967530,Expedited,HYDERABAD,TELANGANA,500070.0,IN,Shipped,
405-6649319-1183510,Standard,BASUDEBPUR/bhadrak,ODISHA,756125.0,IN,Shipped,Easy Ship
407-5296473-5414749,Standard,Tenkasi,TAMIL NADU,627855.0,IN,Shipped,Easy Ship
408-4174324-6441915,Standard,UTHAMAPALAYAM,TAMIL NADU,625533.0,IN,,Easy Ship
408-1519669-2318748,Expedited,PUNE,MAHARASHTRA,411013.0,IN,Shipped,
408-0230382-0445133,Expedited,NEW DELHI,DELHI,110085.0,IN,Shipped,
171-7487301-0137129,Expedited,LUDHIANA,PUNJAB,141008.0,IN,Shipped,
403-1182686-2309921,Standard,BERHAMPORE,WEST BENGAL,742101.0,IN,Shipped,Easy Ship
171-0971131-0637955,Expedited,NEW DELHI,DELHI,110021.0,IN,Shipped,
405-6911824-7346749,Expedited,MUMBAI,MAHARASHTRA,400066.0,IN,Shipped,
402-6687697-6881133,Expedited,NOIDA,UTTAR PRADESH,201303.0,IN,Shipped,
406-4524544-3800345,Expedited,CHEYYUR,TAMIL NADU,603319.0,IN,Shipped,
402-2234721-4646718,Expedited,Jamshedpur,JHARKHAND,831004.0,IN,Shipped,
407-6576662-1085139,Standard,Nellore,ANDHRA PRADESH,524305.0,IN,Shipped,Easy Ship
406-8993787-0964365,Expedited,SECUNDERABAD,TELANGANA,500026.0,IN,Shipped,
408-7429213-7836363,Standard,JALANDHAR,PUNJAB,144009.0,IN,Shipped,Easy Ship
408-0310050-7665146,Expedited,HYDERABAD,TELANGANA,500085.0,IN,Shipped,
403-1980281-9344318,Standard,HYDERABAD,TELANGANA,502305.0,IN,,Easy Ship
408-6448130-0680306,Expedited,PILLAIARKUPPAM,PUDUCHERRY,607402.0,IN,Shipped,
405-7232452-4054754,Expedited,AHMEDABAD,Gujarat,380058.0,IN,Shipped,
408-9846145-9202717,Standard,SHILLONG,MEGHALAYA,793003.0,IN,Shipped,Easy Ship
408-1595583-3971505,Expedited,JAIPUR,RAJASTHAN,302004.0,IN,Shipped,
408-1271743-8917969,Expedited,JAIPUR,RAJASTHAN,302004.0,IN,Shipped,
408-0910837-6502763,Standard,JAIPUR,RAJASTHAN,302004.0,IN,Shipped,Easy Ship
408-0214725-0750762,Expedited,JAIPUR,RAJASTHAN,302004.0,IN,Shipped,
404-0647319-9091533,Expedited,VADODARA,Gujarat,390020.0,IN,Shipped,
408-4674725-0249135,Standard,RANCHI,JHARKHAND,834008.0,IN,Shipped,Easy Ship
404-1116079-2536326,Expedited,JAMMU,JAMMU & KASHMIR,180013.0,IN,Shipped,
408-2409671-2713947,Expedited,BENGALURU,KARNATAKA,560034.0,IN,Shipped,
407-7898651-3704304,Expedited,WARANGAL,TELANGANA,506001.0,IN,Shipped,
408-1842834-6028343,Standard,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,Easy Ship
404-6033849-2961157,Expedited,CHENNAI,TAMIL NADU,600001.0,IN,Shipped,
408-5335601-2583546,Expedited,PUNE,MAHARASHTRA,411045.0,IN,Shipped,
408-9806788-0638720,Standard,NOIDA,UTTAR PRADESH,201301.0,IN,Shipped,Easy Ship
406-9988912-9407510,Standard,JAMMU,JAMMU & KASHMIR,181132.0,IN,Shipped,Easy Ship
407-7424902-2207558,Expedited,PUNNAPARA,KERALA,688005.0,IN,Shipped,
403-5720969-2007537,Standard,MAJHIHARA,ODISHA,752103.0,IN,Shipped,Easy Ship
404-2231192-9677907,Standard,HYDERABAD,TELANGANA,500012.0,IN,Shipped,Easy Ship
404-1302341-8433967,Expedited,HYDERABAD,TELANGANA,500012.0,IN,Shipped,
407-2254294-4597908,Standard,DINDIGUL,TAMIL NADU,624003.0,IN,Shipped,Easy Ship
404-5878094-8648333,Expedited,GREATER NOIDA,UTTAR PRADESH,201306.0,IN,Unshipped,
404-4831089-2942766,Standard,KAKINADA,ANDHRA PRADESH,533016.0,IN,Shipped,Easy Ship
406-9713560-7669962,Standard,Kuruppapady (Via),KERALA,683545.0,IN,Shipped,Easy Ship
402-3058070-7411550,Standard,HYDERABAD,TELANGANA,500060.0,IN,Shipped,Easy Ship
403-0299155-3225113,Standard,FARIDABAD,HARYANA,121010.0,IN,Shipped,Easy Ship
408-7381830-2789932,Standard,TURA,MEGHALAYA,794001.0,IN,Shipped,Easy Ship
407-9142084-0518703,Expedited,BENGALURU,KARNATAKA,560055.0,IN,Shipped,
407-4546923-2449930,Standard,RAJAPALAYAM VIRUDHUNAGAR DISTRICT,TAMIL NADU,626117.0,IN,Shipped,Easy Ship
406-9864806-4033946,Expedited,Kochi,KERALA,682030.0,IN,Shipped,
408-5543780-2057922,Standard,Hyderabad,TELANGANA,500050.0,IN,Shipped,Easy Ship
408-6699423-3111568,Expedited,KOLKATA,WEST BENGAL,700039.0,IN,Shipped,
405-1274575-5144363,Standard,Kolkata 700039,WEST BENGAL,700039.0,IN,Shipped,Easy Ship
407-6145925-1532308,Expedited,Kakkodi,KERALA,673611.0,IN,Shipped,
406-7755472-4912305,Expedited,KOZHIKODE,KERALA,673016.0,IN,Shipped,
407-8299548-8040347,Expedited,Ulhasnagar 4,MAHARASHTRA,421004.0,IN,Unshipped,
406-6995388-0618716,Standard,JAMMU,JAMMU & KASHMIR,181132.0,IN,,Easy Ship
404-5892603-8769124,Expedited,HYDERABAD,TELANGANA,500070.0,IN,Shipped,
406-0011766-7038706,Expedited,MADURAI,TAMIL NADU,625012.0,IN,Shipped,
404-7605654-1547537,Expedited,"Gautam Budh Nagar , NOIDA",UTTAR PRADESH,201304.0,IN,Shipped,
405-3600804-7741137,Standard,siliguri,WEST BENGAL,734010.0,IN,Shipped,Easy Ship
403-2217567-9226715,Standard,DARJEELING,WEST BENGAL,734101.0,IN,Shipped,Easy Ship
408-9887077-9152305,Expedited,KOLKATA,WEST BENGAL,700039.0,IN,Cancelled,
402-2803517-1261169,Standard,CHENNAI,TAMIL NADU,600118.0,IN,Shipped,Easy Ship
402-8118366-9796322,Expedited,COIMBATORE,TAMIL NADU,641014.0,IN,Shipped,
408-1805795-1102745,Standard,NEW DELHI,DELHI,110053.0,IN,Shipped,Easy Ship
171-2509528-4664323,Standard,SINGTAM,SIKKIM,737134.0,IN,,Easy Ship
403-6424725-8853968,Expedited,BARGARH,ODISHA,768028.0,IN,Shipped,
408-7444030-1733116,Expedited,"Po-jagannathpur,phulnakhra Dist-Khurda",ODISHA,754001.0,IN,Shipped,
